year,country,age_group,sex,demographic_visitors,total_market_visitors,demographic_share_pct,avg_rank,best_rank,worst_rank,years_observed
2017,India,Age 25 - 34,Male,195312.0,1272077.0,15.35,1.19,1,2,16
2017,India,Age 35 - 44,Male,174024.0,1272077.0,13.68,1.81,1,2,16
2017,India,Age 25 - 34,Female,128250.0,1272077.0,10.08,3.5,3,4,16
2017,India,Age 45 - 54,Male,107681.0,1272077.0,8.46,3.69,3,5,16
2017,India,Age 35 - 44,Female,93589.0,1272077.0,7.36,4.94,3,6,16
2017,India,Age 14 & Below,Male,79101.0,1272077.0,6.22,6.81,6,9,16
2017,India,Age 55 - 64,Male,73342.0,1272077.0,5.77,7.13,6,10,16
2017,India,Age 14 & Below,Female,71281.0,1272077.0,5.6,8.88,7,11,16
2017,India,Age 45 - 54,Female,68413.0,1272077.0,5.38,8.31,7,10,16
2017,India,Age 55 - 64,Female,66519.0,1272077.0,5.23,10.19,9,11,16
2017,India,Age 65 & Above,Male,50606.0,1272077.0,3.98,11.81,11,13,16
2017,India,Age 20 - 24,Male,49026.0,1272077.0,3.85,10.06,5,13,16
2017,India,Age 20 - 24,Female,38811.0,1272077.0,3.05,13.0,12,14,16
2017,India,Age 65 & Above,Female,32326.0,1272077.0,2.54,13.94,12,15,16
2017,India,Age 15 - 19,Male,23090.0,1272077.0,1.82,14.75,14,15,16
2017,India,Age 15 - 19,Female,20706.0,1272077.0,1.63,16.0,16,16,16
2018,India,Age 25 - 34,Male,216072.0,1442277.0,14.98,1.19,1,2,16
2018,India,Age 35 - 44,Male,200265.0,1442277.0,13.89,1.81,1,2,16
2018,India,Age 25 - 34,Female,141491.0,1442277.0,9.81,3.5,3,4,16
2018,India,Age 45 - 54,Male,126095.0,1442277.0,8.74,3.69,3,5,16
2018,India,Age 35 - 44,Female,109792.0,1442277.0,7.61,4.94,3,6,16
2018,India,Age 14 & Below,Male,90004.0,1442277.0,6.24,6.81,6,9,16
2018,India,Age 55 - 64,Male,82434.0,1442277.0,5.72,7.13,6,10,16
2018,India,Age 14 & Below,Female,81824.0,1442277.0,5.67,8.88,7,11,16
2018,India,Age 45 - 54,Female,78857.0,1442277.0,5.47,8.31,7,10,16
2018,India,Age 55 - 64,Female,74783.0,1442277.0,5.19,10.19,9,11,16
2018,India,Age 65 & Above,Male,57508.0,1442277.0,3.99,11.81,11,13,16
2018,India,Age 20 - 24,Male,53879.0,1442277.0,3.74,10.06,5,13,16
2018,India,Age 20 - 24,Female,41305.0,1442277.0,2.86,13.0,12,14,16
2018,India,Age 65 & Above,Female,37086.0,1442277.0,2.57,13.94,12,15,16
2018,India,Age 15 - 19,Male,26904.0,1442277.0,1.87,14.75,14,15,16
2018,India,Age 15 - 19,Female,23978.0,1442277.0,1.66,16.0,16,16,16
2019,India,Age 25 - 34,Male,219598.0,1417993.0,15.49,1.19,1,2,16
2019,India,Age 35 - 44,Male,195475.0,1417993.0,13.79,1.81,1,2,16
2019,India,Age 25 - 34,Female,142894.0,1417993.0,10.08,3.5,3,4,16
2019,India,Age 45 - 54,Male,119820.0,1417993.0,8.45,3.69,3,5,16
2019,India,Age 35 - 44,Female,105755.0,1417993.0,7.46,4.94,3,6,16
2019,India,Age 14 & Below,Male,85685.0,1417993.0,6.04,6.81,6,9,16
2019,India,Age 55 - 64,Male,79783.0,1417993.0,5.63,7.13,6,10,16
2019,India,Age 14 & Below,Female,76801.0,1417993.0,5.42,8.88,7,11,16
2019,India,Age 45 - 54,Female,74843.0,1417993.0,5.28,8.31,7,10,16
2019,India,Age 55 - 64,Female,74022.0,1417993.0,5.22,10.19,9,11,16
2019,India,Age 65 & Above,Male,58492.0,1417993.0,4.12,11.81,11,13,16
2019,India,Age 20 - 24,Male,55820.0,1417993.0,3.94,10.06,5,13,16
2019,India,Age 20 - 24,Female,40899.0,1417993.0,2.88,13.0,12,14,16
2019,India,Age 65 & Above,Female,38900.0,1417993.0,2.74,13.94,12,15,16
2019,India,Age 15 - 19,Male,26202.0,1417993.0,1.85,14.75,14,15,16
2019,India,Age 15 - 19,Female,23004.0,1417993.0,1.62,16.0,16,16,16
2023,India,Age 25 - 34,Male,154565.0,1070128.0,14.44,1.19,1,2,16
2023,India,Age 35 - 44,Male,153969.0,1070128.0,14.39,1.81,1,2,16
2023,India,Age 25 - 34,Female,106222.0,1070128.0,9.93,3.5,3,4,16
2023,India,Age 45 - 54,Male,89109.0,1070128.0,8.33,3.69,3,5,16
2023,India,Age 35 - 44,Female,88201.0,1070128.0,8.24,4.94,3,6,16
2023,India,Age 14 & Below,Male,66031.0,1070128.0,6.17,6.81,6,9,16
2023,India,Age 14 & Below,Female,60482.0,1070128.0,5.65,8.88,7,11,16
2023,India,Age 55 - 64,Male,56687.0,1070128.0,5.3,7.13,6,10,16
2023,India,Age 55 - 64,Female,55705.0,1070128.0,5.21,10.19,9,11,16
2023,India,Age 45 - 54,Female,54374.0,1070128.0,5.08,8.31,7,10,16
2023,India,Age 65 & Above,Male,47707.0,1070128.0,4.46,11.81,11,13,16
2023,India,Age 20 - 24,Male,44298.0,1070128.0,4.14,10.06,5,13,16
2023,India,Age 65 & Above,Female,34045.0,1070128.0,3.18,13.94,12,15,16
2023,India,Age 20 - 24,Female,24427.0,1070128.0,2.28,13.0,12,14,16
2023,India,Age 15 - 19,Male,17902.0,1070128.0,1.67,14.75,14,15,16
2023,India,Age 15 - 19,Female,16404.0,1070128.0,1.53,16.0,16,16,16
2024,India,Age 35 - 44,Male,169619.0,1196140.0,14.18,1.81,1,2,16
2024,India,Age 25 - 34,Male,165460.0,1196140.0,13.83,1.19,1,2,16
2024,India,Age 25 - 34,Female,120008.0,1196140.0,10.03,3.5,3,4,16
2024,India,Age 35 - 44,Female,102668.0,1196140.0,8.58,4.94,3,6,16
2024,India,Age 45 - 54,Male,99243.0,1196140.0,8.3,3.69,3,5,16
2024,India,Age 14 & Below,Male,75411.0,1196140.0,6.3,6.81,6,9,16
2024,India,Age 14 & Below,Female,70923.0,1196140.0,5.93,8.88,7,11,16
2024,India,Age 45 - 54,Female,62650.0,1196140.0,5.24,8.31,7,10,16
2024,India,Age 55 - 64,Female,61775.0,1196140.0,5.16,10.19,9,11,16
2024,India,Age 55 - 64,Male,60934.0,1196140.0,5.09,7.13,6,10,16
2024,India,Age 65 & Above,Male,53063.0,1196140.0,4.44,11.81,11,13,16
2024,India,Age 20 - 24,Male,45806.0,1196140.0,3.83,10.06,5,13,16
2024,India,Age 65 & Above,Female,38510.0,1196140.0,3.22,13.94,12,15,16
2024,India,Age 20 - 24,Female,28713.0,1196140.0,2.4,13.0,12,14,16
2024,India,Age 15 - 19,Male,21150.0,1196140.0,1.77,14.75,14,15,16
2024,India,Age 15 - 19,Female,20207.0,1196140.0,1.69,16.0,16,16,16
2025,India,Age 35 - 44,Male,173714.0,1207036.0,14.39,1.81,1,2,16
2025,India,Age 25 - 34,Male,165590.0,1207036.0,13.72,1.19,1,2,16
2025,India,Age 25 - 34,Female,116007.0,1207036.0,9.61,3.5,3,4,16
2025,India,Age 45 - 54,Male,106578.0,1207036.0,8.83,3.69,3,5,16
2025,India,Age 35 - 44,Female,104083.0,1207036.0,8.62,4.94,3,6,16
2025,India,Age 14 & Below,Male,75401.0,1207036.0,6.25,6.81,6,9,16
2025,India,Age 14 & Below,Female,70764.0,1207036.0,5.86,8.88,7,11,16
2025,India,Age 45 - 54,Female,64200.0,1207036.0,5.32,8.31,7,10,16
2025,India,Age 55 - 64,Male,63228.0,1207036.0,5.24,7.13,6,10,16
2025,India,Age 55 - 64,Female,60458.0,1207036.0,5.01,10.19,9,11,16
2025,India,Age 65 & Above,Male,52962.0,1207036.0,4.39,11.81,11,13,16
2025,India,Age 20 - 24,Male,43563.0,1207036.0,3.61,10.06,5,13,16
2025,India,Age 65 & Above,Female,39440.0,1207036.0,3.27,13.94,12,15,16
2025,India,Age 20 - 24,Female,28588.0,1207036.0,2.37,13.0,12,14,16
2025,India,Age 15 - 19,Male,21994.0,1207036.0,1.82,14.75,14,15,16
2025,India,Age 15 - 19,Female,20466.0,1207036.0,1.7,16.0,16,16,16
2026,India,Age 35 - 44,Male,100502.0,692922.0,14.5,1.81,1,2,16
2026,India,Age 25 - 34,Male,84983.0,692922.0,12.26,1.19,1,2,16
2026,India,Age 35 - 44,Female,66185.0,692922.0,9.55,4.94,3,6,16
2026,India,Age 25 - 34,Female,63731.0,692922.0,9.2,3.5,3,4,16
2026,India,Age 45 - 54,Male,60629.0,692922.0,8.75,3.69,3,5,16
2026,India,Age 14 & Below,Male,49735.0,692922.0,7.18,6.81,6,9,16
2026,India,Age 14 & Below,Female,47578.0,692922.0,6.87,8.88,7,11,16
2026,India,Age 45 - 54,Female,36799.0,692922.0,5.31,8.31,7,10,16
2026,India,Age 55 - 64,Male,33465.0,692922.0,4.83,7.13,6,10,16
2026,India,Age 55 - 64,Female,33008.0,692922.0,4.76,10.19,9,11,16
2026,India,Age 65 & Above,Male,29755.0,692922.0,4.29,11.81,11,13,16
2026,India,Age 65 & Above,Female,22726.0,692922.0,3.28,13.94,12,15,16
2026,India,Age 20 - 24,Male,21458.0,692922.0,3.1,10.06,5,13,16
2026,India,Age 20 - 24,Female,15595.0,692922.0,2.25,13.0,12,14,16
2026,India,Age 15 - 19,Male,13554.0,692922.0,1.96,14.75,14,15,16
2026,India,Age 15 - 19,Female,13219.0,692922.0,1.91,16.0,16,16,16
2008,Indonesia,Age 25 - 34,Female,195561.0,1576375.0,12.41,1.31,1,2,16
2008,Indonesia,Age 35 - 44,Male,192062.0,1576375.0,12.18,2.69,2,4,16
2008,Indonesia,Age 25 - 34,Male,179894.0,1576375.0,11.41,4.13,3,5,16
2008,Indonesia,Age 35 - 44,Female,159112.0,1576375.0,10.09,2.19,1,4,16
2008,Indonesia,Age 45 - 54,Male,150066.0,1576375.0,9.52,5.69,5,6,16
2008,Indonesia,Age 45 - 54,Female,136074.0,1576375.0,8.63,5.0,3,6,16
2008,Indonesia,Age 55 - 64,Male,89248.0,1576375.0,5.66,8.69,7,11,16
2008,Indonesia,Age 20 - 24,Female,81120.0,1576375.0,5.15,10.56,8,11,16
2008,Indonesia,Age 55 - 64,Female,72047.0,1576375.0,4.57,8.13,7,10,16
2008,Indonesia,Age 14 & Below,Male,69333.0,1576375.0,4.4,8.31,7,10,16
2008,Indonesia,Age 14 & Below,Female,68448.0,1576375.0,4.34,9.31,8,11,16
2008,Indonesia,Age 20 - 24,Male,51549.0,1576375.0,3.27,12.94,12,14,16
2008,Indonesia,Age 65 & Above,Male,37712.0,1576375.0,2.39,12.94,12,14,16
2008,Indonesia,Age 65 & Above,Female,37702.0,1576375.0,2.39,13.13,12,14,16
2008,Indonesia,Age 15 - 19,Female,30591.0,1576375.0,1.94,15.0,15,15,16
2008,Indonesia,Age 15 - 19,Male,25856.0,1576375.0,1.64,16.0,16,16,16
2009,Indonesia,Age 25 - 34,Female,203300.0,1624823.0,12.51,1.31,1,2,16
2009,Indonesia,Age 35 - 44,Male,191152.0,1624823.0,11.76,2.69,2,4,16
2009,Indonesia,Age 25 - 34,Male,178548.0,1624823.0,10.99,4.13,3,5,16
2009,Indonesia,Age 35 - 44,Female,167445.0,1624823.0,10.31,2.19,1,4,16
2009,Indonesia,Age 45 - 54,Male,149093.0,1624823.0,9.18,5.69,5,6,16
2009,Indonesia,Age 45 - 54,Female,140855.0,1624823.0,8.67,5.0,3,6,16
2009,Indonesia,Age 55 - 64,Male,92376.0,1624823.0,5.69,8.69,7,11,16
2009,Indonesia,Age 20 - 24,Female,79827.0,1624823.0,4.91,10.56,8,11,16
2009,Indonesia,Age 55 - 64,Female,78104.0,1624823.0,4.81,8.13,7,10,16
2009,Indonesia,Age 14 & Below,Male,77255.0,1624823.0,4.75,8.31,7,10,16
2009,Indonesia,Age 14 & Below,Female,76597.0,1624823.0,4.71,9.31,8,11,16
2009,Indonesia,Age 20 - 24,Male,49543.0,1624823.0,3.05,12.94,12,14,16
2009,Indonesia,Age 65 & Above,Male,40108.0,1624823.0,2.47,12.94,12,14,16
2009,Indonesia,Age 65 & Above,Female,39584.0,1624823.0,2.44,13.13,12,14,16
2009,Indonesia,Age 15 - 19,Female,33987.0,1624823.0,2.09,15.0,15,15,16
2009,Indonesia,Age 15 - 19,Male,27049.0,1624823.0,1.66,16.0,16,16,16
2010,Indonesia,Age 25 - 34,Female,251063.0,2109456.0,11.9,1.31,1,2,16
2010,Indonesia,Age 35 - 44,Male,238303.0,2109456.0,11.3,2.69,2,4,16
2010,Indonesia,Age 35 - 44,Female,222420.0,2109456.0,10.54,2.19,1,4,16
2010,Indonesia,Age 25 - 34,Male,213250.0,2109456.0,10.11,4.13,3,5,16
2010,Indonesia,Age 45 - 54,Male,189695.0,2109456.0,8.99,5.69,5,6,16
2010,Indonesia,Age 45 - 54,Female,183860.0,2109456.0,8.72,5.0,3,6,16
2010,Indonesia,Age 55 - 64,Male,119610.0,2109456.0,5.67,8.69,7,11,16
2010,Indonesia,Age 14 & Below,Male,115047.0,2109456.0,5.45,8.31,7,10,16
2010,Indonesia,Age 14 & Below,Female,113839.0,2109456.0,5.4,9.31,8,11,16
2010,Indonesia,Age 55 - 64,Female,107994.0,2109456.0,5.12,8.13,7,10,16
2010,Indonesia,Age 20 - 24,Female,96759.0,2109456.0,4.59,10.56,8,11,16
2010,Indonesia,Age 20 - 24,Male,61544.0,2109456.0,2.92,12.94,12,14,16
2010,Indonesia,Age 65 & Above,Female,53548.0,2109456.0,2.54,13.13,12,14,16
2010,Indonesia,Age 65 & Above,Male,53224.0,2109456.0,2.52,12.94,12,14,16
2010,Indonesia,Age 15 - 19,Female,49946.0,2109456.0,2.37,15.0,15,15,16
2010,Indonesia,Age 15 - 19,Male,39354.0,2109456.0,1.87,16.0,16,16,16
2011,Indonesia,Age 25 - 34,Female,277104.0,2368985.0,11.7,1.31,1,2,16
2011,Indonesia,Age 35 - 44,Male,266031.0,2368985.0,11.23,2.69,2,4,16
2011,Indonesia,Age 35 - 44,Female,249208.0,2368985.0,10.52,2.19,1,4,16
2011,Indonesia,Age 25 - 34,Male,236817.0,2368985.0,10.0,4.13,3,5,16
2011,Indonesia,Age 45 - 54,Male,210767.0,2368985.0,8.9,5.69,5,6,16
2011,Indonesia,Age 45 - 54,Female,202306.0,2368985.0,8.54,5.0,3,6,16
2011,Indonesia,Age 55 - 64,Male,134770.0,2368985.0,5.69,8.69,7,11,16
2011,Indonesia,Age 14 & Below,Male,132461.0,2368985.0,5.59,8.31,7,10,16
2011,Indonesia,Age 14 & Below,Female,131066.0,2368985.0,5.53,9.31,8,11,16
2011,Indonesia,Age 55 - 64,Female,123230.0,2368985.0,5.2,8.13,7,10,16
2011,Indonesia,Age 20 - 24,Female,106160.0,2368985.0,4.48,10.56,8,11,16
2011,Indonesia,Age 20 - 24,Male,69497.0,2368985.0,2.93,12.94,12,14,16
2011,Indonesia,Age 65 & Above,Male,61462.0,2368985.0,2.59,12.94,12,14,16
2011,Indonesia,Age 65 & Above,Female,61111.0,2368985.0,2.58,13.13,12,14,16
2011,Indonesia,Age 15 - 19,Female,59367.0,2368985.0,2.51,15.0,15,15,16
2011,Indonesia,Age 15 - 19,Male,47628.0,2368985.0,2.01,16.0,16,16,16
2012,Indonesia,Age 25 - 34,Female,306973.0,2696121.0,11.39,1.31,1,2,16
2012,Indonesia,Age 35 - 44,Male,300458.0,2696121.0,11.14,2.69,2,4,16
2012,Indonesia,Age 35 - 44,Female,289534.0,2696121.0,10.74,2.19,1,4,16
2012,Indonesia,Age 25 - 34,Male,271783.0,2696121.0,10.08,4.13,3,5,16
2012,Indonesia,Age 45 - 54,Male,238430.0,2696121.0,8.84,5.69,5,6,16
2012,Indonesia,Age 45 - 54,Female,232822.0,2696121.0,8.64,5.0,3,6,16
2012,Indonesia,Age 55 - 64,Male,153710.0,2696121.0,5.7,8.69,7,11,16
2012,Indonesia,Age 14 & Below,Male,150029.0,2696121.0,5.56,8.31,7,10,16
2012,Indonesia,Age 14 & Below,Female,146809.0,2696121.0,5.45,9.31,8,11,16
2012,Indonesia,Age 55 - 64,Female,145518.0,2696121.0,5.4,8.13,7,10,16
2012,Indonesia,Age 20 - 24,Female,117678.0,2696121.0,4.36,10.56,8,11,16
2012,Indonesia,Age 20 - 24,Male,82621.0,2696121.0,3.06,12.94,12,14,16
2012,Indonesia,Age 65 & Above,Female,69984.0,2696121.0,2.6,13.13,12,14,16
2012,Indonesia,Age 65 & Above,Male,69511.0,2696121.0,2.58,12.94,12,14,16
2012,Indonesia,Age 15 - 19,Female,66990.0,2696121.0,2.48,15.0,15,15,16
2012,Indonesia,Age 15 - 19,Male,53271.0,2696121.0,1.98,16.0,16,16,16
2013,Indonesia,Age 25 - 34,Female,346604.0,3088486.0,11.22,1.31,1,2,16
2013,Indonesia,Age 35 - 44,Male,341458.0,3088486.0,11.06,2.69,2,4,16
2013,Indonesia,Age 35 - 44,Female,336608.0,3088486.0,10.9,2.19,1,4,16
2013,Indonesia,Age 25 - 34,Male,305864.0,3088486.0,9.9,4.13,3,5,16
2013,Indonesia,Age 45 - 54,Female,267423.0,3088486.0,8.66,5.0,3,6,16
2013,Indonesia,Age 45 - 54,Male,267042.0,3088486.0,8.65,5.69,5,6,16
2013,Indonesia,Age 14 & Below,Male,182207.0,3088486.0,5.9,8.31,7,10,16
2013,Indonesia,Age 14 & Below,Female,179925.0,3088486.0,5.83,9.31,8,11,16
2013,Indonesia,Age 55 - 64,Male,171262.0,3088486.0,5.55,8.69,7,11,16
2013,Indonesia,Age 55 - 64,Female,171216.0,3088486.0,5.54,8.13,7,10,16
2013,Indonesia,Age 20 - 24,Female,129113.0,3088486.0,4.18,10.56,8,11,16
2013,Indonesia,Age 20 - 24,Male,91815.0,3088486.0,2.97,12.94,12,14,16
2013,Indonesia,Age 65 & Above,Female,82346.0,3088486.0,2.67,13.13,12,14,16
2013,Indonesia,Age 65 & Above,Male,81876.0,3088486.0,2.65,12.94,12,14,16
2013,Indonesia,Age 15 - 19,Female,74411.0,3088486.0,2.41,15.0,15,15,16
2013,Indonesia,Age 15 - 19,Male,59316.0,3088486.0,1.92,16.0,16,16,16
2014,Indonesia,Age 25 - 34,Female,346120.0,3025176.0,11.44,1.31,1,2,16
2014,Indonesia,Age 35 - 44,Female,338735.0,3025176.0,11.2,2.19,1,4,16
2014,Indonesia,Age 35 - 44,Male,333019.0,3025176.0,11.01,2.69,2,4,16
2014,Indonesia,Age 25 - 34,Male,299224.0,3025176.0,9.89,4.13,3,5,16
2014,Indonesia,Age 45 - 54,Female,259439.0,3025176.0,8.58,5.0,3,6,16
2014,Indonesia,Age 45 - 54,Male,259145.0,3025176.0,8.57,5.69,5,6,16
2014,Indonesia,Age 14 & Below,Male,172629.0,3025176.0,5.71,8.31,7,10,16
2014,Indonesia,Age 14 & Below,Female,169818.0,3025176.0,5.61,9.31,8,11,16
2014,Indonesia,Age 55 - 64,Female,166925.0,3025176.0,5.52,8.13,7,10,16
2014,Indonesia,Age 55 - 64,Male,165036.0,3025176.0,5.46,8.69,7,11,16
2014,Indonesia,Age 20 - 24,Female,132526.0,3025176.0,4.38,10.56,8,11,16
2014,Indonesia,Age 20 - 24,Male,91637.0,3025176.0,3.03,12.94,12,14,16
2014,Indonesia,Age 65 & Above,Male,84098.0,3025176.0,2.78,12.94,12,14,16
2014,Indonesia,Age 65 & Above,Female,80875.0,3025176.0,2.67,13.13,12,14,16
2014,Indonesia,Age 15 - 19,Female,70465.0,3025176.0,2.33,15.0,15,15,16
2014,Indonesia,Age 15 - 19,Male,55485.0,3025176.0,1.83,16.0,16,16,16
2015,Indonesia,Age 35 - 44,Female,306231.0,2731687.0,11.21,2.19,1,4,16
2015,Indonesia,Age 25 - 34,Female,304907.0,2731687.0,11.16,1.31,1,2,16
2015,Indonesia,Age 35 - 44,Male,298255.0,2731687.0,10.92,2.69,2,4,16
2015,Indonesia,Age 25 - 34,Male,268139.0,2731687.0,9.82,4.13,3,5,16
2015,Indonesia,Age 45 - 54,Female,237365.0,2731687.0,8.69,5.0,3,6,16
2015,Indonesia,Age 45 - 54,Male,235808.0,2731687.0,8.63,5.69,5,6,16
2015,Indonesia,Age 55 - 64,Female,155483.0,2731687.0,5.69,8.13,7,10,16
2015,Indonesia,Age 55 - 64,Male,153529.0,2731687.0,5.62,8.69,7,11,16
2015,Indonesia,Age 14 & Below,Male,144457.0,2731687.0,5.29,8.31,7,10,16
2015,Indonesia,Age 14 & Below,Female,143463.0,2731687.0,5.25,9.31,8,11,16
2015,Indonesia,Age 20 - 24,Female,122424.0,2731687.0,4.48,10.56,8,11,16
2015,Indonesia,Age 20 - 24,Male,85082.0,2731687.0,3.11,12.94,12,14,16
2015,Indonesia,Age 65 & Above,Male,83432.0,2731687.0,3.05,12.94,12,14,16
2015,Indonesia,Age 65 & Above,Female,77533.0,2731687.0,2.84,13.13,12,14,16
2015,Indonesia,Age 15 - 19,Female,64480.0,2731687.0,2.36,15.0,15,15,16
2015,Indonesia,Age 15 - 19,Male,51099.0,2731687.0,1.87,16.0,16,16,16
2016,Indonesia,Age 35 - 44,Female,326764.0,2893617.0,11.29,2.19,1,4,16
2016,Indonesia,Age 25 - 34,Female,320056.0,2893617.0,11.06,1.31,1,2,16
2016,Indonesia,Age 35 - 44,Male,306527.0,2893617.0,10.59,2.69,2,4,16
2016,Indonesia,Age 25 - 34,Male,277114.0,2893617.0,9.58,4.13,3,5,16
2016,Indonesia,Age 45 - 54,Female,261312.0,2893617.0,9.03,5.0,3,6,16
2016,Indonesia,Age 45 - 54,Male,246792.0,2893617.0,8.53,5.69,5,6,16
2016,Indonesia,Age 55 - 64,Female,170891.0,2893617.0,5.91,8.13,7,10,16
2016,Indonesia,Age 55 - 64,Male,160114.0,2893617.0,5.53,8.69,7,11,16
2016,Indonesia,Age 14 & Below,Male,151512.0,2893617.0,5.24,8.31,7,10,16
2016,Indonesia,Age 14 & Below,Female,149139.0,2893617.0,5.15,9.31,8,11,16
2016,Indonesia,Age 20 - 24,Female,133505.0,2893617.0,4.61,10.56,8,11,16
2016,Indonesia,Age 65 & Above,Male,91881.0,2893617.0,3.18,12.94,12,14,16
2016,Indonesia,Age 20 - 24,Male,91184.0,2893617.0,3.15,12.94,12,14,16
2016,Indonesia,Age 65 & Above,Female,86795.0,2893617.0,3.0,13.13,12,14,16
2016,Indonesia,Age 15 - 19,Female,66863.0,2893617.0,2.31,15.0,15,15,16
2016,Indonesia,Age 15 - 19,Male,53168.0,2893617.0,1.84,16.0,16,16,16
2017,Indonesia,Age 35 - 44,Female,331344.0,2954399.0,11.22,2.19,1,4,16
2017,Indonesia,Age 25 - 34,Female,328367.0,2954399.0,11.11,1.31,1,2,16
2017,Indonesia,Age 35 - 44,Male,310468.0,2954399.0,10.51,2.69,2,4,16
2017,Indonesia,Age 25 - 34,Male,283293.0,2954399.0,9.59,4.13,3,5,16
2017,Indonesia,Age 45 - 54,Female,263219.0,2954399.0,8.91,5.0,3,6,16
2017,Indonesia,Age 45 - 54,Male,244933.0,2954399.0,8.29,5.69,5,6,16
2017,Indonesia,Age 55 - 64,Female,176166.0,2954399.0,5.96,8.13,7,10,16
2017,Indonesia,Age 55 - 64,Male,160073.0,2954399.0,5.42,8.69,7,11,16
2017,Indonesia,Age 14 & Below,Male,157757.0,2954399.0,5.34,8.31,7,10,16
2017,Indonesia,Age 14 & Below,Female,154936.0,2954399.0,5.24,9.31,8,11,16
2017,Indonesia,Age 20 - 24,Female,136121.0,2954399.0,4.61,10.56,8,11,16
2017,Indonesia,Age 65 & Above,Male,98678.0,2954399.0,3.34,12.94,12,14,16
2017,Indonesia,Age 65 & Above,Female,94376.0,2954399.0,3.19,13.13,12,14,16
2017,Indonesia,Age 20 - 24,Male,91158.0,2954399.0,3.09,12.94,12,14,16
2017,Indonesia,Age 15 - 19,Female,68569.0,2954399.0,2.32,15.0,15,15,16
2017,Indonesia,Age 15 - 19,Male,54941.0,2954399.0,1.86,16.0,16,16,16
2018,Indonesia,Age 35 - 44,Female,348397.0,3021455.0,11.53,2.19,1,4,16
2018,Indonesia,Age 25 - 34,Female,336122.0,3021455.0,11.12,1.31,1,2,16
2018,Indonesia,Age 35 - 44,Male,319600.0,3021455.0,10.58,2.69,2,4,16
2018,Indonesia,Age 25 - 34,Male,285283.0,3021455.0,9.44,4.13,3,5,16
2018,Indonesia,Age 45 - 54,Female,271159.0,3021455.0,8.97,5.0,3,6,16
2018,Indonesia,Age 45 - 54,Male,249084.0,3021455.0,8.24,5.69,5,6,16
2018,Indonesia,Age 55 - 64,Female,178376.0,3021455.0,5.9,8.13,7,10,16
2018,Indonesia,Age 14 & Below,Male,163444.0,3021455.0,5.41,8.31,7,10,16
2018,Indonesia,Age 14 & Below,Female,160320.0,3021455.0,5.31,9.31,8,11,16
2018,Indonesia,Age 55 - 64,Male,158735.0,3021455.0,5.25,8.69,7,11,16
2018,Indonesia,Age 20 - 24,Female,131232.0,3021455.0,4.34,10.56,8,11,16
2018,Indonesia,Age 65 & Above,Male,102078.0,3021455.0,3.38,12.94,12,14,16
2018,Indonesia,Age 65 & Above,Female,99429.0,3021455.0,3.29,13.13,12,14,16
2018,Indonesia,Age 20 - 24,Male,90327.0,3021455.0,2.99,12.94,12,14,16
2018,Indonesia,Age 15 - 19,Female,71074.0,3021455.0,2.35,15.0,15,15,16
2018,Indonesia,Age 15 - 19,Male,56795.0,3021455.0,1.88,16.0,16,16,16
2019,Indonesia,Age 35 - 44,Female,371174.0,3110626.0,11.93,2.19,1,4,16
2019,Indonesia,Age 25 - 34,Female,355393.0,3110626.0,11.43,1.31,1,2,16
2019,Indonesia,Age 35 - 44,Male,324170.0,3110626.0,10.42,2.69,2,4,16
2019,Indonesia,Age 25 - 34,Male,301998.0,3110626.0,9.71,4.13,3,5,16
2019,Indonesia,Age 45 - 54,Female,281321.0,3110626.0,9.04,5.0,3,6,16
2019,Indonesia,Age 45 - 54,Male,247874.0,3110626.0,7.97,5.69,5,6,16
2019,Indonesia,Age 55 - 64,Female,177377.0,3110626.0,5.7,8.13,7,10,16
2019,Indonesia,Age 14 & Below,Male,161220.0,3110626.0,5.18,8.31,7,10,16
2019,Indonesia,Age 14 & Below,Female,159358.0,3110626.0,5.12,9.31,8,11,16
2019,Indonesia,Age 55 - 64,Male,154655.0,3110626.0,4.97,8.69,7,11,16
2019,Indonesia,Age 20 - 24,Female,140579.0,3110626.0,4.52,10.56,8,11,16
2019,Indonesia,Age 65 & Above,Male,103814.0,3110626.0,3.34,12.94,12,14,16
2019,Indonesia,Age 65 & Above,Female,101385.0,3110626.0,3.26,13.13,12,14,16
2019,Indonesia,Age 20 - 24,Male,96698.0,3110626.0,3.11,12.94,12,14,16
2019,Indonesia,Age 15 - 19,Female,75134.0,3110626.0,2.42,15.0,15,15,16
2019,Indonesia,Age 15 - 19,Male,58476.0,3110626.0,1.88,16.0,16,16,16
2023,Indonesia,Age 25 - 34,Female,283425.0,2300894.0,12.32,1.31,1,2,16
2023,Indonesia,Age 35 - 44,Female,279255.0,2300894.0,12.14,2.19,1,4,16
2023,Indonesia,Age 35 - 44,Male,224674.0,2300894.0,9.76,2.69,2,4,16
2023,Indonesia,Age 45 - 54,Female,216996.0,2300894.0,9.43,5.0,3,6,16
2023,Indonesia,Age 25 - 34,Male,203758.0,2300894.0,8.86,4.13,3,5,16
2023,Indonesia,Age 45 - 54,Male,171157.0,2300894.0,7.44,5.69,5,6,16
2023,Indonesia,Age 55 - 64,Female,135968.0,2300894.0,5.91,8.13,7,10,16
2023,Indonesia,Age 14 & Below,Male,126355.0,2300894.0,5.49,8.31,7,10,16
2023,Indonesia,Age 14 & Below,Female,122832.0,2300894.0,5.34,9.31,8,11,16
